temperature,species,rep,particle_id,area_abd,area_filled,aspect_ratio,average_blue,average_green,average_red,calibration_factor,calibration_image,camera,capture_x,capture_y,ch1_area,ch1_peak,ch1_width,ch2_area,ch2_peak,ch2_width,ch2_ch1_ratio,circle_fit,circularity,circularity_hu,compactness,convex_perimeter,convexity,date,diameter_abd,diameter_esd,edge_gradient,elongation,feret_angle_max,feret_angle_min,fiber_curl,fiber_straightness,filter_score,geodesic_aspect_ratio,geodesic_length,geodesic_thickness,image_file,image_height,image_width,image_x,image_y,intensity,length,particles_per_chain,perimeter,ratio_blue_green,ratio_red_blue,ratio_red_green,roughness,scatter_area,scatter_peak,scatter_width,sigma_intensity,source_image,sum_intensity,symmetry,time,timestamp,transparency,volume_abd,volume_esd,width
5,TT,1,1,65.21,65.21,0.63,101.19,110.08,119.95,0.5526,1,1,1153,186,0,0,0,0,0,0,0,0.66,0.61,0.88,1.65,39.98,0.96,2016-10-28,9.11,11.02,126.16,2.84,-50,60,0.29,0.77,0,0.35,17.32,6.1,05TT1_size_images_000001.tif,33,36,2,2,109.94,13.42,1,46.84,0.92,1.19,1.09,1.16,0,0,0,32.59,35,38040,0.62,17:51:29,2016-10-29T00:51:29Z,0.17,396.1133,701.3517,7.62
5,TT,1,2,91.6,91.6,0.69,114.53,119.72,126.64,0.5526,1,1,1192,488,0,0,0,0,0,0,0,0.69,0.72,0.91,1.38,43.29,0.99,2016-10-28,10.8,12.08,155.38,1.78,-60,45,0.11,0.9,0,0.56,15.69,8.84,05TT1_size_images_000001.tif,37,36,40,2,120.48,14.17,1,49.05,0.96,1.11,1.06,1.12,0,0,0,35.75,36,54696,0.63,17:51:29,2016-10-29T00:51:29Z,0.11,659.4533,921.9699,9.4
5,TT,1,3,130.72,130.72,0.78,135.62,143.34,144.8,0.5526,1,1,1235,827,0,0,0,0,0,0,0,0.78,0.67,0.96,1.5,50.07,0.97,2016-10-28,12.9,14.23,70.07,2.26,-40,35,0.27,0.79,0,0.44,20.49,9.08,05TT1_size_images_000001.tif,41,39,78,2,142.51,16.18,1,59.13,0.95,1.07,1.01,1.17,0,0,0,46.41,37,86787,0.78,17:51:30,2016-10-29T00:51:30Z,0.09,1124.273,1508.913,12.19
5,TT,1,4,101.82,104.08,0.87,143.64,140.63,144.46,0.5526,1,1,1113,878,0,0,0,0,0,0,0,0.74,0.59,0.94,1.68,46.58,0.92,2016-10-28,11.39,13.12,73.29,2.95,85,45,0.5,0.67,0,0.34,21.3,7.22,05TT1_size_images_000001.tif,40,38,119,2,141.85,14.17,1,57.05,1.02,1.01,1.03,1.32,0,0,0,44.27,65,70218,0.64,17:51:32,2016-10-29T00:51:32Z,0.13,772.9292,1183.408,11.35
5,TT,1,5,70.99,70.99,0.89,112.84,105.55,108.51,0.5526,1,1,1019,671,0,0,0,0,0,0,0,0.79,0.51,0.95,1.97,40.5,0.91,2016-10-28,9.51,11.19,109.31,3.92,-45,30,0.73,0.58,0,0.26,21.04,5.37,05TT1_size_images_000001.tif,35,35,159,2,107.27,12.13,1,52.82,1.07,0.96,1.03,1.28,0,0,0,54.7,72,39691,0.65,17:51:32,2016-10-29T00:51:32Z,0.15,449.967,733.4838,9.87
5,TT,1,6,108.36,108.36,0.77,128.62,135.25,139.73,0.5526,1,1,1011,317,0,0,0,0,0,0,0,0.77,0.66,0.95,1.51,46.62,0.98,2016-10-28,11.75,13.14,89.93,2.3,-70,0,0.23,0.81,0,0.43,19.14,8.31,05TT1_size_images_000001.tif,41,35,196,2,135.7,15.53,1,54.9,0.95,1.09,1.03,1.16,0,0,0,51.08,79,70699,0.71,17:51:33,2016-10-29T00:51:33Z,0.11,848.515,1186.625,11.33
5,TT,1,7,90.11,90.11,0.83,142.34,136.37,135.22,0.5526,1,1,341,373,0,0,0,0,0,0,0,0.77,0.7,0.95,1.44,43.08,0.96,2016-10-28,10.71,12.01,87.72,2.02,50,-65,0.21,0.83,0,0.5,16.62,8.23,05TT1_size_images_000001.tif,36,35,233,2,136.45,13.77,1,49.7,1.04,0.95,0.99,1.14,0,0,0,46.93,106,61131,0.65,17:51:35,2016-10-29T00:51:35Z,0.11,643.448,906.7642,10.22
5,TT,1,8,130.46,130.46,0.76,144.72,145.44,138.87,0.5526,1,1,172,314,0,0,0,0,0,0,0,0.76,0.71,0.95,1.42,50.31,0.97,2016-10-28,12.89,14.31,56.26,1.94,-75,20,0.11,0.9,0,0.52,18.97,9.79,05TT1_size_images_000001.tif,44,38,270,2,143.25,17.11,1,57.51,1,0.96,0.95,1.13,0,0,0,47.61,131,87094,0.77,17:51:37,2016-10-29T00:51:37Z,0.1,1120.972,1533.852,11.38
5,TT,1,9,77.31,77.31,0.78,122.92,126.24,133.71,0.5526,1,1,1168,591,0,0,0,0,0,0,0,0.68,0.66,0.93,1.52,40.63,0.99,2016-10-28,9.92,11.23,78.75,2.35,-40,45,0.26,0.79,0,0.42,16.87,7.17,05TT1_size_images_000001.tif,33,36,310,2,128.08,13.35,1,48.08,0.97,1.09,1.06,1.17,0,0,0,34.71,216,50720,0.59,17:51:44,2016-10-29T00:51:44Z,0.12,511.3855,741.3252,9.01
5,TT,1,10,114.42,114.42,0.87,172.42,164.5,154.47,0.5526,1,1,638,601,0,0,0,0,0,0,0,0.82,0.63,0.97,1.58,47.26,0.97,2016-10-28,12.07,13.34,45.86,2.58,20,-80,0.46,0.68,0,0.39,20.73,8.03,05TT1_size_images_000001.tif,37,38,348,2,162.41,14.17,1,57.51,1.05,0.9,0.94,1.2,0,0,0,42.93,227,88513,0.69,17:51:45,2016-10-29T00:51:45Z,0.1,920.7145,1242.503,12.15
5,TT,1,11,82.46,84.67,0.89,142.35,147.34,149.38,0.5526,1,1,1158,823,0,0,0,0,0,0,0,0.84,0.8,0.97,1.25,40.67,1,2016-10-28,10.25,11.24,79.66,1,70,0,0,1.08,0,1,11.29,11.29,05TT1_size_images_000001.tif,35,32,388,2,147.23,12.23,1,45.14,0.97,1.05,1.01,1.22,0,0,0,46.7,305,61393,0.8,17:51:52,2016-10-29T00:51:52Z,0.09,563.2638,743.5931,9.67
5,TT,1,12,60.67,60.67,0.87,151.26,145.28,144.62,0.5526,1,1,486,324,0,0,0,0,0,0,0,0.66,0.54,0.92,1.84,37.72,0.93,2016-10-28,8.79,10.3,82.41,3.5,10,75,0.71,0.59,0,0.29,18.7,5.34,05TT1_size_images_000001.tif,33,34,422,2,145.55,10.97,1,48.08,1.04,0.96,1,1.25,0,0,0,40.85,315,47594,0.48,17:51:53,2016-10-29T00:51:53Z,0.15,355.4699,572.624,9.42
5,TT,1,13,142.79,142.79,0.83,138.93,145.13,144.7,0.5526,1,1,1123,83,0,0,0,0,0,0,0,0.72,0.37,0.94,2.72,54.21,0.9,2016-10-28,13.48,15.55,53.81,6.39,85,-50,1.11,0.47,0,0.16,35.77,5.6,05TT1_size_images_000001.tif,45,42,458,2,144.06,16.98,1,82.74,0.96,1.04,1,1.5,0,0,0,43.93,351,94501,0.63,17:51:56,2016-10-29T00:51:56Z,0.13,1283.61,1968.662,13.62
5,TT,1,14,122.04,122.04,0.88,156.78,157.01,152,0.5526,1,1,1026,352,0,0,0,0,0,0,0,0.74,0.47,0.95,2.14,50.21,0.89,2016-10-28,12.47,14.28,49.81,4.5,-10,70,0.74,0.57,0,0.22,28.1,6.25,05TT1_size_images_000001.tif,38,43,502,2,154.98,16.15,1,68.7,1,0.97,0.97,1.35,0,0,0,48.51,374,89114,0.61,17:51:58,2016-10-29T00:51:58Z,0.13,1014.166,1523.125,12.04
5,TT,1,15,71.23,71.23,0.86,92.49,92.3,94.4,0.5526,1,1,162,798,0,0,0,0,0,0,0,0.79,0.7,0.95,1.42,39.71,0.97,2016-10-28,9.52,10.94,124.86,1.95,20,80,0.23,0.81,0,0.51,14.85,7.63,05TT1_size_images_000001.tif,33,35,547,2,92.92,12.04,1,44.95,1,1.02,1.02,1.12,0,0,0,38.49,457,34475,0.7,17:52:05,2016-10-29T00:52:05Z,0.13,452.2707,684.7766,9.69
5,TT,1,16,127.39,127.39,0.84,159.41,162.32,159.03,0.5526,1,1,1113,212,0,0,0,0,0,0,0,0.83,0.84,0.98,1.18,47.64,1,2016-10-28,12.74,13.46,52.46,1,-65,0,0,1.11,0,1,13.01,13.01,05TT1_size_images_000001.tif,40,36,584,2,161.01,14.39,1,52.04,0.98,1,0.98,1.08,0,0,0,52.98,489,95959,0.84,17:52:07,2016-10-29T00:52:07Z,0.05,1081.654,1276.442,11.88
5,TT,1,17,142.02,142.02,0.7,119.01,120.97,121.69,0.5526,1,1,426,710,0,0,0,0,0,0,0,0.7,0.72,0.92,1.38,51.64,1,2016-10-28,13.45,14.73,105.22,1.77,-65,20,0.05,0.95,0,0.56,18.79,10.61,05TT1_size_images_000001.tif,43,37,622,2,120.71,17.83,1,58.81,0.98,1.02,1.01,1.13,0,0,0,37.56,497,78826,0.77,17:52:08,2016-10-29T00:52:08Z,0.09,1273.198,1673.539,11.9
5,TT,1,18,92.34,94.58,0.75,142.34,135.31,134.82,0.5526,1,1,733,743,0,0,0,0,0,0,0,0.7,0.65,0.9,1.55,44.56,0.98,2016-10-28,10.84,12.48,72.01,2.46,55,-30,0.34,0.75,0,0.41,18.71,7.6,05TT1_size_images_000001.tif,38,34,661,2,135.1,14,1,52.63,1.05,0.95,1,1.28,0,0,0,36.68,538,61739,0.62,17:52:11,2016-10-29T00:52:11Z,0.13,667.5142,1017.382,10.49
5,TT,1,19,68.33,68.33,0.89,119.98,132.88,129.06,0.5526,1,1,1054,213,0,0,0,0,0,0,0,0.79,0.65,0.95,1.54,38.38,0.95,2016-10-28,9.33,10.51,94.26,2.43,-20,90,0.42,0.71,0,0.41,16.31,6.72,05TT1_size_images_000001.tif,32,34,697,2,130.22,11.52,1,46.06,0.9,1.08,0.97,1.18,0,0,0,41.12,554,46749,0.71,17:52:13,2016-10-29T00:52:13Z,0.11,424.9404,608.4705,9.67
5,TT,1,20,61.14,63.29,0.85,115.32,115.19,120.07,0.5526,1,1,1156,688,0,0,0,0,0,0,0,0.87,0.93,0.98,1.07,34.9,1,2016-10-28,8.82,9.41,180.52,1,60,-20,0,1.12,0,1,9.32,9.32,05TT1_size_images_000001.tif,31,30,733,2,116.12,10.47,1,37.27,1,1.04,1.04,1.2,0,0,0,35.97,585,38204,0.82,17:52:15,2016-10-29T00:52:15Z,0.06,359.6638,435.7911,8.36
5,TT,1,21,108.11,108.11,0.91,144,143.02,137.65,0.5526,1,1,592,698,0,0,0,0,0,0,0,0.77,0.68,0.97,1.46,45.33,0.98,2016-10-28,11.73,12.72,62.11,2.13,15,-75,0.38,0.72,0,0.47,18.4,8.63,05TT1_size_images_000001.tif,37,38,765,2,141.39,13.34,1,54.06,1.01,0.96,0.96,1.18,0,0,0,41.18,594,73524,0.64,17:52:16,2016-10-29T00:52:16Z,0.08,845.5569,1078.314,12.02
5,TT,1,22,61.38,61.38,0.76,133.28,131.95,130.25,0.5526,1,1,787,882,0,0,0,0,0,0,0,0.73,0.64,0.92,1.55,38.12,0.96,2016-10-28,8.84,10.43,93.88,2.48,-60,65,0.27,0.79,0,0.4,15.81,6.38,05TT1_size_images_000001.tif,33,32,805,2,130.97,12.46,1,44.36,1.01,0.98,0.99,1.15,0,0,0,42.52,757,43219,0.67,17:52:30,2016-10-29T00:52:30Z,0.15,361.7682,594.0029,8.48
5,TT,1,23,87.39,92.09,0.89,151.95,146.38,147.67,0.5526,1,1,856,599,0,0,0,0,0,0,0,0.72,0.46,0.93,2.16,46.59,0.85,2016-10-28,10.55,13.12,81.47,4.55,0,40,0.72,0.58,0,0.22,25.18,5.53,05TT1_size_images_000001.tif,37,41,839,2,147,14.64,1,61.42,1.04,0.97,1.01,1.47,0,0,0,39.02,766,64238,0.57,17:52:30,2016-10-29T00:52:30Z,0.2,614.5112,1183.692,11.34
5,TT,1,24,111.39,111.39,0.91,172.06,169.41,160.3,0.5526,1,1,787,435,0,0,0,0,0,0,0,0.85,0.74,0.98,1.35,46.09,1,2016-10-28,11.91,12.97,53.84,1.65,-80,45,0.09,0.91,0,0.61,16.38,9.94,05TT1_size_images_000001.tif,41,37,882,2,166.96,14.97,1,52.63,1.02,0.93,0.95,1.13,0,0,0,50.8,780,88989,0.82,17:52:31,2016-10-29T00:52:31Z,0.08,884.3267,1141.676,11.74
5,TT,1,25,170.05,170.05,0.97,153.07,155.72,154.76,0.5526,1,1,1033,171,0,0,0,0,0,0,0,0.85,0.72,0.98,1.38,54.93,0.98,2016-10-28,14.71,15.78,62.45,1.77,-30,45,0.22,0.82,0,0.56,20.3,11.45,05TT1_size_images_000001.tif,43,43,921,2,154.62,16.64,1,63.5,0.98,1.01,0.99,1.14,0,0,0,51.64,783,117664,0.77,17:52:32,2016-10-29T00:52:32Z,0.07,1668.144,2056.471,14.87
5,TT,1,26,79.02,79.02,0.91,114.9,120.05,128.15,0.5526,1,1,980,889,0,0,0,0,0,0,0,0.83,0.61,0.98,1.63,40.9,0.95,2016-10-28,10.03,11.31,124.4,2.75,-5,80,0.47,0.68,0,0.36,18.38,6.69,05TT1_size_images_000001.tif,33,37,966,2,121.66,12.52,1,50.16,0.96,1.12,1.07,1.21,0,0,0,44.84,784,49027,0.71,17:52:32,2016-10-29T00:52:32Z,0.11,528.4557,758.3304,10.07
5,TT,1,27,55.93,55.93,0.5,112.67,115.89,121.31,0.5526,1,1,549,745,0,0,0,0,0,0,0,0.55,0.69,0.77,1.45,37.51,1,2016-10-28,8.44,10.24,158.17,2.07,55,-25,0,1.01,0,0.48,13.92,6.73,05TT1_size_images_000001.tif,36,30,1005,2,115.01,14,1,41.31,0.97,1.08,1.05,1.09,0,0,0,31.94,793,35308,0.71,17:52:33,2016-10-29T00:52:33Z,0.18,314.642,561.5655,6.28
5,TT,1,28,84.18,92.84,0.95,141.7,133.03,137.55,0.5526,1,1,1118,789,0,0,0,0,0,0,0,0.76,0.6,0.93,1.68,44.53,0.93,2016-10-28,10.35,12.47,89.29,2.94,5,-70,0.49,0.67,0,0.34,20.28,6.91,05TT1_size_images_000001.tif,37,39,1037,2,135.17,13.58,1,54.39,1.07,0.97,1.03,1.45,0,0,0,47.6,797,57313,0.76,17:52:33,2016-10-29T00:52:33Z,0.17,580.9984,1015.167,11.1
5,TT,1,29,123.82,123.82,0.8,126.1,138.08,142.97,0.5526,1,1,972,51,0,0,0,0,0,0,0,0.81,0.75,0.97,1.33,48.32,1,2016-10-28,12.56,13.68,58.89,1.54,-25,65,0.06,0.94,0,0.65,16.55,10.74,05TT1_size_images_000001.tif,37,41,1078,2,138.14,15.63,1,54.58,0.91,1.13,1.04,1.12,0,0,0,45.24,798,80399,0.81,17:52:33,2016-10-29T00:52:33Z,0.08,1036.474,1339.316,11.49
5,TT,1,30,71.96,71.96,0.66,127.3,133.76,132.98,0.5526,1,1,673,456,0,0,0,0,0,0,0,0.54,0.4,0.83,2.53,44.9,0.79,2016-10-28,9.57,12.59,88.92,5.77,-45,-85,0.82,0.55,0,0.17,25.67,4.45,05TT1_size_images_000001.tif,34,37,1121,2,131.89,14.09,1,60.24,0.95,1.04,0.99,1.32,0,0,0,33.03,799,49327,0.42,17:52:33,2016-10-29T00:52:33Z,0.24,459.2101,1044.31,10.73
5,TT,5,1,94.33,94.33,0.71,107.35,117.61,123.23,0.5526,1,1,403,402,0,0,0,0,0,0,0,0.76,0.73,0.94,1.37,43.44,0.99,2016-10-28,10.96,12.12,166.04,1.74,-35,30,0.1,0.91,0,0.57,15.72,9.03,05TT5_size_images_000001.tif,35,37,2,2,118.08,14.32,1,49.51,0.91,1.15,1.05,1.13,0,0,0,32.61,724,54905,0.8,17:57:40,2016-10-29T00:57:40Z,0.1,689.1988,933.1406,9.79
5,TT,5,2,61.14,61.14,0.82,90.86,101.25,115.51,0.5526,1,1,1235,723,0,0,0,0,0,0,0,0.81,0.81,0.96,1.24,36.08,1,2016-10-28,8.82,9.78,154.05,1,-75,45,0,1.13,0,1,9.89,9.89,05TT5_size_images_000001.tif,34,32,41,2,104.04,11.2,1,39.56,0.9,1.27,1.14,1.08,0,0,0,34.63,585,34229,0.79,17:57:28,2016-10-29T00:57:28Z,0.1,359.6638,490.0406,7.83
5,TT,5,3,96.07,96.07,0.62,105.79,117.63,123.09,0.5526,1,1,9,852,0,0,0,0,0,0,0,0.67,0.74,0.88,1.34,44.83,1,2016-10-28,11.06,12.56,135.71,1.59,-30,40,0,1,0,0.63,15.14,9.52,05TT5_size_images_000001.tif,37,38,75,2,117.9,15.13,1,49.32,0.9,1.16,1.05,1.09,0,0,0,37.39,113,55650,0.77,17:56:49,2016-10-29T00:56:49Z,0.12,708.3968,1038.448,9.25
5,TT,5,4,92.84,92.84,0.76,111.33,112.96,118.59,0.5526,1,1,1207,545,0,0,0,0,0,0,0,0.77,0.62,0.94,1.62,43.53,0.98,2016-10-28,10.87,12.15,131.28,2.73,40,-20,0.39,0.72,0,0.37,19.58,7.16,05TT5_size_images_000001.tif,36,34,115,2,114.43,14.13,1,53.47,0.99,1.07,1.05,1.21,0,0,0,45.31,281,52522,0.74,17:57:03,2016-10-29T00:57:03Z,0.11,672.9097,939.663,10.39
5,TT,5,5,69.3,69.3,0.77,127.74,129.12,130.23,0.5526,1,1,892,687,0,0,0,0,0,0,0,0.77,0.69,0.94,1.46,39.23,0.98,2016-10-28,9.39,10.78,130.2,2.11,5,90,0.17,0.85,0,0.47,15.3,7.25,05TT5_size_images_000001.tif,31,38,151,2,129.29,13.03,1,45.09,0.99,1.02,1.01,1.13,0,0,0,46.78,650,46933,0.76,17:57:34,2016-10-29T00:57:34Z,0.13,433.9742,656.6444,9.12
5,TT,5,6,64.25,64.25,0.56,117.3,119.43,125.19,0.5526,1,1,696,555,0,0,0,0,0,0,0,0.58,0.56,0.81,1.8,40.57,0.9,2016-10-28,9.04,11.21,129.8,3.34,-70,50,0.32,0.76,0,0.3,18.68,5.59,05TT5_size_images_000001.tif,38,32,191,2,120.11,14.17,1,48.54,0.98,1.07,1.05,1.18,0,0,0,41.92,668,41079,0.68,17:57:35,2016-10-29T00:57:35Z,0.19,387.4088,737.7848,8.53
5,TT,5,7,52.17,52.17,0.59,123.34,124.44,128.13,0.5526,1,1,500,785,0,0,0,0,0,0,0,0.62,0.66,0.84,1.52,36.41,1,2016-10-28,8.15,9.89,129.15,2.34,25,-55,0.06,0.94,0,0.43,14.43,6.16,05TT5_size_images_000001.tif,28,36,225,2,124.67,13.62,1,41.18,0.99,1.04,1.03,1.12,0,0,0,34.67,236,36280,0.71,17:56:59,2016-10-29T00:56:59Z,0.18,283.4608,505.9396,6.8
5,TT,5,8,59.95,59.95,0.53,121.56,111.53,113.92,0.5526,1,1,572,909,0,0,0,0,0,0,0,0.57,0.58,0.79,1.71,39.62,0.95,2016-10-28,8.74,10.91,124.09,3.05,-75,0,0.24,0.81,0,0.33,17.36,5.7,05TT5_size_images_000001.tif,39,27,263,2,108.03,14.01,1,46.12,1.09,0.94,1.02,1.15,0,0,0,32.92,521,35003,0.6,17:57:23,2016-10-29T00:57:23Z,0.2,349.2166,679.7129,6.91
5,TT,5,9,70.75,74.15,0.91,133.79,141.68,140.91,0.5526,1,1,1026,1,0,0,0,0,0,0,0,0.71,0.66,0.91,1.51,40.59,0.95,2016-10-28,9.49,11.22,117.52,2.32,-65,-10,0.36,0.74,0,0.43,16.49,7.09,05TT5_size_images_000001.tif,31,34,292,2,140.53,12.15,1,47.16,0.94,1.05,0.99,1.31,0,0,0,40.55,46,51854,0.54,17:56:43,2016-10-29T00:56:43Z,0.15,447.668,738.8872,10.26
5,TT,5,10,103.83,103.83,0.75,107.29,117.12,127.11,0.5526,1,1,1154,594,0,0,0,0,0,0,0,0.73,0.65,0.94,1.54,46.05,0.98,2016-10-28,11.5,12.95,115.58,2.43,40,-55,0.29,0.78,0,0.41,19.3,7.96,05TT5_size_images_000001.tif,37,39,328,2,118.63,14.97,1,54.52,0.92,1.18,1.09,1.17,0,0,0,40.94,456,59673,0.7,17:57:17,2016-10-29T00:57:17Z,0.11,795.8913,1137.827,10.24
5,TT,5,11,104.84,104.84,0.83,129.34,134.82,136.97,0.5526,1,1,772,375,0,0,0,0,0,0,0,0.78,0.63,0.96,1.58,46.88,0.93,2016-10-28,11.55,13.22,109.18,2.59,60,-80,0.34,0.75,0,0.39,20.01,7.74,05TT5_size_images_000001.tif,37,38,369,2,134.51,14.93,1,55.49,0.96,1.06,1.02,1.17,0,0,0,46.92,164,68197,0.75,17:56:53,2016-10-29T00:56:53Z,0.13,807.4712,1209.246,11.45
5,TT,5,12,68.33,68.33,0.74,125.71,112.89,106.11,0.5526,1,1,543,318,0,0,0,0,0,0,0,0.81,0.96,0.95,1.04,36.21,1,2016-10-28,9.33,9.82,108.24,1,-65,30,0,1.23,0,1,9.47,9.47,05TT5_size_images_000001.tif,33,30,409,2,111.77,11.65,1,37.87,1.11,0.84,0.94,1.04,0,0,0,28.02,401,40126,0.92,17:57:13,2016-10-29T00:57:13Z,0.05,424.9404,496.2792,7.93
5,TT,5,13,50.77,54.99,0.95,122.34,117.95,120.2,0.5526,1,1,145,608,0,0,0,0,0,0,0,0.86,0.86,0.98,1.17,33.98,1,2016-10-28,8.04,9.11,107.42,1,-60,85,0,1.08,0,1,9.2,9.2,05TT5_size_images_000001.tif,30,30,441,2,119.14,9.92,1,36.82,1.04,0.98,1.02,1.3,0,0,0,40.48,169,33954,0.77,17:56:54,2016-10-29T00:56:54Z,0.12,272.1144,396.2383,8.24
5,TT,5,14,83.93,83.93,0.9,101.75,105.24,111.28,0.5526,1,1,139,739,0,0,0,0,0,0,0,0.84,0.74,0.97,1.34,41.21,1,2016-10-28,10.34,11.41,107.03,1.6,20,45,0.19,0.84,0,0.63,14.36,9,05TT5_size_images_000001.tif,35,35,473,2,106.62,12.04,1,46.71,0.97,1.09,1.06,1.12,0,0,0,41.76,397,45099,0.84,17:57:13,2016-10-29T00:57:13Z,0.09,578.4515,778.3264,10.57
5,TT,5,15,77.07,77.07,0.71,113.07,98.4,93.7,0.5526,1,1,82,88,0,0,0,0,0,0,0,0.63,0.68,0.87,1.48,41.6,0.96,2016-10-28,9.91,11.54,105.51,2.19,-75,0,0.21,0.83,0,0.46,16.26,7.42,05TT5_size_images_000001.tif,38,32,510,2,98.04,13.48,1,47.35,1.15,0.83,0.95,1.12,0,0,0,34.99,126,38727,0.56,17:56:50,2016-10-29T00:56:50Z,0.14,508.9653,804.1584,9.67
5,TT,5,16,64.25,64.25,0.62,134.98,133.06,136.28,0.5526,1,1,1055,525,0,0,0,0,0,0,0,0.59,0.6,0.85,1.66,38.43,0.99,2016-10-28,9.04,10.53,101.59,2.87,20,-65,0.29,0.78,0,0.35,17.33,6.03,05TT5_size_images_000001.tif,30,37,544,2,132.79,13.46,1,46.71,1.01,1.01,1.02,1.2,0,0,0,41.92,574,45415,0.48,17:57:27,2016-10-29T00:57:27Z,0.14,387.4088,611.3437,7.98
5,TT,5,17,91.85,91.85,0.94,125.77,122.39,122.16,0.5526,1,1,991,574,0,0,0,0,0,0,0,0.77,0.66,0.95,1.51,43.34,0.95,2016-10-28,10.81,12.09,100.69,2.32,65,0,0.39,0.72,0,0.43,17.96,7.74,05TT5_size_images_000001.tif,36,35,583,2,122.33,12.89,1,51.4,1.03,0.97,1,1.17,0,0,0,46.16,589,55658,0.65,17:57:29,2016-10-29T00:57:29Z,0.11,662.1359,925.7978,11.33
5,TT,5,18,106.34,111.64,0.85,140.61,131.74,131.47,0.5526,1,1,690,694,0,0,0,0,0,0,0,0.7,0.61,0.95,1.63,46.95,0.96,2016-10-28,11.64,13.24,100.62,2.77,45,-85,0.51,0.66,0,0.36,21.24,7.68,05TT5_size_images_000001.tif,37,38,620,2,131.71,14.09,1,57.84,1.07,0.94,1,1.45,0,0,0,39.3,330,67568,0.58,17:57:07,2016-10-29T00:57:07Z,0.12,824.9637,1215.506,12.43
5,TT,5,19,72.93,72.93,0.69,115.29,106.58,107.03,0.5526,1,1,57,658,0,0,0,0,0,0,0,0.75,0.86,0.93,1.17,38.01,1,2016-10-28,9.64,10.4,100.2,1,20,-75,0,1.22,0,1,10.3,10.3,05TT5_size_images_000001.tif,30,36,660,2,98.67,12.56,1,41.18,1.08,0.93,1,1.07,0,0,0,22.04,206,37299,0.85,17:56:57,2016-10-29T00:56:57Z,0.07,468.5286,588.1588,8.49
5,TT,5,20,85.66,85.66,0.89,137.98,140.33,139.52,0.5526,1,1,778,435,0,0,0,0,0,0,0,0.81,0.63,0.96,1.58,42.55,0.98,2016-10-28,10.44,11.84,97.02,2.59,35,-80,0.39,0.72,0,0.39,18.44,7.12,05TT5_size_images_000001.tif,35,35,698,2,139.15,13.23,1,51.13,0.98,1.01,0.99,1.18,0,0,0,47.16,294,59836,0.7,17:57:04,2016-10-29T00:57:04Z,0.12,596.373,868.8141,10.71
5,TT,5,21,68.58,68.58,0.78,130.92,117.43,108.33,0.5526,1,1,829,537,0,0,0,0,0,0,0,0.68,0.65,0.92,1.54,38.79,0.97,2016-10-28,9.34,10.64,96.96,2.44,-65,0,0.41,0.71,0,0.41,16.39,6.71,05TT5_size_images_000001.tif,33,31,735,2,114.98,11.65,1,46.19,1.11,0.83,0.92,1.17,0,0,0,33.32,776,41394,0.55,17:57:44,2016-10-29T00:57:44Z,0.12,427.1916,631.435,9.12
5,TT,5,22,118.22,118.22,0.83,121.44,136.53,136.14,0.5526,1,1,1167,1,0,0,0,0,0,0,0,0.78,0.63,0.96,1.6,48.3,0.97,2016-10-28,12.27,13.67,96.71,2.65,65,-35,0.38,0.72,0,0.38,21.27,8.04,05TT5_size_images_000001.tif,40,37,768,2,134.67,15.36,1,58.62,0.89,1.12,1,1.2,0,0,0,46.38,627,75416,0.78,17:57:32,2016-10-29T00:57:32Z,0.1,967.0003,1337.142,11.96
5,TT,5,23,70.27,72.45,0.63,138.94,136.49,130.47,0.5526,1,1,234,319,0,0,0,0,0,0,0,0.71,0.89,0.9,1.13,38.03,1,2016-10-28,9.46,10.4,95.61,1,-60,50,0,1.24,0,1,10.09,10.09,05TT5_size_images_000001.tif,33,34,807,2,132.7,12.46,1,40.34,1.02,0.94,0.96,1.18,0,0,0,24.86,754,48701,0.89,17:57:42,2016-10-29T00:57:42Z,0.09,443.0844,589.5481,7.34
5,TT,5,24,107.6,107.6,0.97,141.86,146.44,147.57,0.5526,1,1,991,483,0,0,0,0,0,0,0,0.74,0.65,0.95,1.54,46.27,0.97,2016-10-28,11.7,13.02,90,2.43,20,90,0.38,0.72,0,0.41,19.61,8.06,05TT5_size_images_000001.tif,36,39,843,2,146.14,14.17,1,55.36,0.97,1.04,1.01,1.18,0,0,0,42.58,72,75700,0.65,17:56:45,2016-10-29T00:56:45Z,0.1,839.6529,1156.894,11.88
5,TT,5,25,86.15,86.15,0.87,133.54,143.61,143.63,0.5526,1,1,1147,35,0,0,0,0,0,0,0,0.8,0.55,0.96,1.81,43.91,0.9,2016-10-28,10.47,12.27,89.8,3.39,80,-25,0.54,0.65,0,0.3,21.14,6.24,05TT5_size_images_000001.tif,39,36,884,2,142.45,13.69,1,54.77,0.93,1.08,1,1.23,0,0,0,47.71,211,61539,0.7,17:56:57,2016-10-29T00:56:57Z,0.15,601.5333,968.082,10.85
5,TT,5,26,110.38,112.65,0.92,123.05,124.94,127.49,0.5526,1,1,630,825,0,0,0,0,0,0,0,0.79,0.58,0.96,1.73,48.92,0.92,2016-10-28,11.85,13.86,89.59,3.12,10,50,0.51,0.66,0,0.32,22.63,7.26,05TT5_size_images_000001.tif,40,41,922,2,123.15,14.97,1,59.78,0.98,1.04,1.02,1.31,0,0,0,38.37,459,65148,0.7,17:57:18,2016-10-29T00:57:18Z,0.14,872.3252,1395.494,12.71
